id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords,proofread_from
LAT032-076,上山·上山·爱,校对轮,已校对,人格,小岛不能小化自我,“五十年来，在这岛上，在东方之滨，我努力使自己不受一时一地的污染，保持自我，做特立独行的大丈夫、男子汉。做一个永不自满的人，我觉得我做得不够好；但是，一位曾被判过死刑的老者的一番话，又常常在我耳边响起：‘现在是团体对团体、组织对组织的时代，你只是一个人，在这岛上，谁又能比你做得更好？任何英雄豪杰，如果他只是一个人在这里，谁又能比你做得更多、更兴风作浪？’我不到十四岁就到台湾，如今五十年了。五十年间，与国民党一路纠缠，一天也没离开过。五十年下来，我最强烈的感觉，有两个：一个是‘与子偕老’；一个是‘与子偕小’。前者指的是时间，是敌人与我的关系；后者指的是空间，是世界与我的关系。国民党不是最能开路的政党，但却是最能拦路的政党，它能拦得你无所作为，和它一起老去。‘与子偕老’之下，你发现你的一生，正如艾略特（T．S．Eliot）所说的，开始便是结束。In my beginning is my end.你和你的敌人一起老了。另一方面，五十年来，你受的罪，世无其匹；你坐的牢，古今罕见，你的苦心焦思、你的辛勤努力，都不比任何同类的人少，可是，因为台湾太小，你的一切，都埋没了，或不成比例的浪费了，你与台湾，都小得不被人重视，‘与子偕小’之下，你发现你的一生，正是世界的化外之民，世界没把你看在眼里，你被小人国吃掉了。虽然在小人国，但我还是那个漂流上岸的巨人，我本身并没有小化，向中国、向世界展现我个人独有的特色。历史上虽然五湖四海、人才辈出，但是以个人独有的特色，为一世或百世一新局面的，倒也不多。这种人物可使局面改观，风云变色，的确不能以可有可无小看他。我常常觉得，印度没有释迦，就不成其为印度；犹太没有耶稣，就不成其为犹太；法国没有伏尔泰（Voltaire），就若有所失；黑人没有阿里（Muhammad Ali），就万古如长夜。有了他们，时代才别开生面，才脸上有光。我觉得我一路使别人有光，虽然我自己在黑暗里，像埋在黑色大理石板下的人儿，外面光明，可是没有出路。”,004.第三部——三十年后.txt,726,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/004.第三部——三十年后.txt,"自我,台湾,巨人,人格",LAT032-088
LAT032-077,上山·上山·爱,校对轮,已校对,情爱,真相朦胧才保全关系,当然君君不知道，天下就有这种巧遇的事！她好奇的答案，唯一能有资格答覆的人，不在远方，就在她眼前。可是，我能透露吗？我是不会透露答案的，我也不该透露，让秘密永远长捐心底。因为透露了，会使君君不知如何是好。不过，我转念一想，从另一角度看，也许君君一旦知道了真相，她会有点高兴，高兴她所胡思乱想的，果然成真；也许君君会欣慰，死去的母亲不再那么孤单，真如歌声所说的，有情人来看她，轻轻走到她的坟上；也许君君会认为，母亲与情人的未了情缘，在生前被扼杀、被中绝以后，那残余的部分，竟由女儿无意间给连续起来、给后继起来、给补足起来，也未尝不是佳话；也许君君会冥想，冥想这不是女儿与情人的不期而遇，而是冥冥之中——母亲的有意安排，要她代还宿约；也许君君会体会，体会母亲生前一定照料她的情人，但她走了，情人失掉了照料，如有女儿代为照料，也使她安心；也许君君会明白，明白母亲会认为与其情人跟别的女人在一起，不如跟自己的女儿在一起，毕竟母女连心、血肉相连，情人能在女儿身旁，无异离母亲不远；也许君君会设想，设想母亲希望女儿和她自己一样幸运，碰到这样不世出的男人……也许这个，也许那个，我也胡思乱想想糊涂了。虽然胡思乱想了这么多，但我的理智提醒我绝不可以说破，朦胧还是最好的。事件真相虽是朦胧的，可是，女孩子的歌声却愈唱愈清楚，尤其是大女生希拉·蕾恩那一张。这时候，君君听着歌声，重新把我的译文又念了一遍又一遍。,004.第三部——三十年后.txt,744,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/004.第三部——三十年后.txt,"真相,秘密,情爱",LAT032-090
LAT032-078,上山·上山·爱,校对轮,已校对,情爱,裸相也可自然庄严,穿着浴袍的君君，斜坐在我书桌上，念着这首标题《两亿年在你手里》的诗，我坐在书桌旁的旋转皮椅里，又看着她、又享受着她离我这么近的漂亮大腿。显然的，君君已经逐渐习惯我的“泳装理论”，一直在我面前赤裸着大腿，一如置身游泳池边，所以事事无碍，裸相之中，也有自然与庄严。有自然，可以纯真纯洁的进入我眼底；有庄严，可以逼我享受只能视觉的、不能触觉的。这是情趣、是雅韵、是唯美，也是“折磨”。所谓“折磨”，谁是主动者呢？是我眼睛？还是她大腿？古中国晋朝的谢安，就提出“眼往属万形”还是“万形来入眼”的疑问。佛书《五灯会元》里，也提出“竹来眼里”还是“眼到竹边”的疑问。古希腊的斯多噶派认为是“眼观至物”；但伊壁鸠鲁派却认为是“物入眼来”。现在，是我的眼睛看到她的大腿呢？还是她的大腿呈给我看呢？这已是一个有趣的课题。毛病出在我不能触觉化，所以就胡思乱想，哲学化起来了。中国古书说“所过者化，所存者神”，“菊石”正是过者的“化”，而大腿正是存者的“神”，我们不可能两亿年后，像“菊石”这样幸运，留下褪色的美丽，给两亿年后的后代——如果还有的话——欣赏，我们只好在尚没褪色以前，把握今朝与今夕，自己欣赏自己……,004.第三部——三十年后.txt,787,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/004.第三部——三十年后.txt,"自然,庄严,情爱",LAT032-091
LAT032-079,上山·上山·爱,校对轮,已校对,情爱,情人死后仍保存相依,也许，我根本错怪了小葇，想想古诗人元遗山，想想他那看到一片荒坟的诗句：“焉知原上塚，不有当年吾。”这无异是说，在荒坟之中，可能有一个死者就是诗人自己。也许，根本不是“我生命的一部分”已随情人消亡，正相反的，在死去的情人眼中，消亡的我，是全部。黑色大理石板下的，不是孤单的小葇自己，还有一个死掉的我，深情的、永远的，相依在她身旁。,004.第三部——三十年后.txt,802,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/004.第三部——三十年后.txt,"情人,死亡,相依,情爱",LAT032-092
LAT032-080,上山·上山·爱,校对轮,已校对,法权,不检即查代替言论自由,1949年国民党的中华民国亡国了，它逃掉了，逃到台湾，重组了伪政府，按说既然宣布不事先检查了，理应比对付鲁迅那一时代多点言论自由才是，其实不然。事实上，伪政府暗中施出两种方法来“超鲁迅”。第一种方法是“不检即查法”，例如对李敖的书，根本是本本查禁。换句话说，根本检查都不必了，就查禁了事。所以，从形式上看，检查倒真仿佛取消了呢！只是代替的，不是更多的自由，而是更多的查禁而已。,005.我写《上山·上山·爱》.txt,4,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/005.我写《上山·上山·爱》.txt,"言论自由,查禁,法权",LAT032-093
LAT032-081,上山·上山·爱,校对轮,已校对,法权,一查永逸扼杀连载,第二种方法是“一查永逸法”，例如对李敖在杂志上连载的文章，在连载期间即予查禁，前面既被查禁，后续的想印出书也自然不得超生。所以，只禁一期就可一劳永逸，无须期期查禁了。,005.我写《上山·上山·爱》.txt,5,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/005.我写《上山·上山·爱》.txt,"查禁,连载,法权",LAT032-094
LAT032-082,上山·上山·爱,校对轮,已校对,写作,情色文学也能谈思想,不过，17年过去了，那个李敖又来了！不管“大头”“小头”，还一起冒出来了！《上山·上山·爱》4月25日出版之日，因为此书来头大、两头大，必然掀起定位定性的高潮。是“黄色小说”？还是“情色文学”？还是“打开天窗说亮话，脱了裤子谈思想”的中文巨作？都可七嘴八舌、都可议论纷纷。但对构思30多年、最后花40多天一口气把它写完的作者说来，这本小说，却应了我在它扉页写下的十四个字——,005.我写《上山·上山·爱》.txt,11,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/005.我写《上山·上山·爱》.txt,"思想,情色文学,写作",LAT032-096
LAT032-083,上山·上山·爱,校对轮,已校对,写作,清浊取决于激浊扬清,清浊之分，关键何在？《查泰莱夫人的情人》（Lady Chatterley's Lover）作者劳伦斯（D. H. Lawrence），有篇论文叫《色情与淫秽》（Pornography and Obscenity），对淫与非淫，反复陈词。其实他说得太多了，反不清楚了。事实上，真正的判别方法，乃在读者能不能受小说影响，从而激浊扬清，这就在于小说内容有没有这一功力。《上山·上山·爱》这本小说，涉及的重要主题上百个，发人深省的深度和幅度如此丰富，可谓前无古人，至于后有没有来者，要看我何时死了而定。——我就是我的来者。当我一旦物化，这种小说必成绝响。嵇康被害，广陵散失传；章绛云亡，国故学沦没，生逢浊世，以发清音，海峡两岸，一人而已，读此书后还怪我大言者，非人也！,005.我写《上山·上山·爱》.txt,14,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/005.我写《上山·上山·爱》.txt,"色情,淫秽,小说,写作",LAT032-097
LAT032-084,上山·上山·爱,校对轮,已校对,写作,黄色小说定位低估危险,根据台湾岛上出版评议基金会的调查，目前每月上市的“黄色小说”，高达360万本。由于《上山·上山·爱》里有不少精致的床上镜头、浴缸镜头和雨中镜头，被人痛恨的李敖，这回有机会被归为“黄色小说”的作家群。但是，“黄色小说”每月360万本了，又何劳大师李敖执笔？把李敖如此定位，未免太小看他的危险性了。,005.我写《上山·上山·爱》.txt,16,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/005.我写《上山·上山·爱》.txt,"黄色小说,定位,危险性,写作",LAT032-098
LAT032-085,上山·上山·爱,校对轮,已校对,写作,黄色其外红色其中,事实上，如果硬要假以颜色，《上山·上山·爱》毋宁是一部“黄色其外，红色其中”的小说。红色象征“性”的激越和“思想”的激越，它的最大特色，就在把“形而上”和“形而下”合而为一。《易经》上说“形而上者谓之道，形而下者谓之器”，自来“黄色小说”，只是形而下的器官交合而已，不足以语形而上的大道，《上山·上山·爱》却开得未曾有之奇，以奇情奇文，颠倒阴阳，笑傲《易经》，成其不朽。,005.我写《上山·上山·爱》.txt,17,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/005.我写《上山·上山·爱》.txt,"性,思想,小说,写作",LAT032-099
